 time_ms; accl_x; accl_y; accl_z;;;;;;;;;time;acc_x;acc_y;acc_z;;;;;;
2343671;-170;204;1636;;-82,96;99,552;798,368;;;;;;;;;;;;;;2343671
2343999;-91;482;1694;;-44,408;235,216;826,672;;;;;;;;;;;;;;2343999
2344227;-30;-122;2478;;-14,64;-59,536;1209,264;;;;;;;;;;;;;;2344227
2344544;117;-335;2120;;57,096;-163,48;1034,56;;;;;;;;;;;;;;2344544
2345120;128;247;2181;;62,464;120,536;1064,328;;;;;;;;;;;;;;2345120
2345437;266;10;2110;;129,808;4,88;1029,68;;;;;;;;;;;;;;2345437
2345759;-110;-151;2241;;-53,68;-73,688;1093,608;;;;;;;;;;;;;;2345759
2346117;-18;-97;2355;;-8,784;-47,336;1149,24;;;;;;;;;;;;;;2346117
2346435;0;-103;1988;;0;-50,264;970,144;;;;;;;;;;;;;;2346435
2346772;-322;-179;2334;;-157,136;-87,352;1138,992;;;;;;;;;;;;;;2346772
2347114;174;51;2009;;84,912;24,888;980,392;;;;;;;;;;;;;;2347114
2347433;-65;96;2042;;-31,72;46,848;996,496;;;;;;;;;;;;;;2347433
2347766;-61;-273;2253;;-29,768;-133,224;1099,464;;;;;;;;;;;;;;2347766
2348112;-5;129;2111;;-2,44;62,952;1030,168;;;;;;;;;;;;;;2348112
2348430;-49;-150;2172;;-23,912;-73,2;1059,936;;;;;;;;;;;;;;2348430
2348658;83;-79;1941;;40,504;-38,552;947,208;;;;;;;;;;;;;;2348658
2349087;-101;253;2183;;-49,288;123,464;1065,304;;;;;;;;;;;;;;2349087
2349338;-148;-250;2166;;-72,224;-122;1057,008;;;;;;;;;;;;;;2349338
2349570;45;-222;2128;;21,96;-108,336;1038,464;;;;;;;;;;;;;;2349570
2349995;-115;-132;2129;;-56,12;-64,416;1038,952;;;;;;;;;;;;;;2349995
2350462;74;-28;2367;;36,112;-13,664;1155,096;;;;;;;;;;;;;;2350462
2350779;-145;-225;2054;;-70,76;-109,8;1002,352;;;;;;;;;;;;;;2350779
2351099;103;-118;2081;;50,264;-57,584;1015,528;;;;;;;;;;;;;;2351099
2351326;109;773;1982;;53,192;377,224;967,216;;;;;;;;;;;;;;2351326
2351563;-184;-172;2073;;-89,792;-83,936;1011,624;;;;;;;;;;;;;;2351563
2351992;24;-18;2212;;11,712;-8,784;1079,456;;;;;;;;;;;;;;2351992
2352220;117;-42;2189;;57,096;-20,496;1068,232;;;;;;;;;;;;;;2352220
2352560;-621;10;2329;;-303,048;4,88;1136,552;;;;;;;;;;;;;;2352560
2353115;126;-569;2393;;61,488;-277,672;1167,784;;;;;;;;;;;;;;2353115
2353433;-16;-444;2187;;-7,808;-216,672;1067,256;;;;;;;;;;;;;;2353433
2353773;59;16;1935;;28,792;7,808;944,28;;;;;;;;;;;;;;2353773
2354108;-65;77;2197;;-31,72;37,576;1072,136;;;;;;;;;;;;;;2354108
2354426;-212;-307;2287;;-103,456;-149,816;1116,056;;;;;;;;;;;;;;2354426
2354786;71;-239;1868;;34,648;-116,632;911,584;;;;;;;;;;;;;;2354786
2355110;-148;-277;2417;;-72,224;-135,176;1179,496;;;;;;;;;;;;;;2355110
2355428;-461;-496;2159;;-224,968;-242,048;1053,592;;;;;;;;;;;;;;2355428
2355761;287;-77;1967;;140,056;-37,576;959,896;;;;;;;;;;;;;;2355761
2356106;151;-5;2589;;73,688;-2,44;1263,432;;;;;;;;;;;;;;2356106
2356424;146;-28;2130;;71,248;-13,664;1039,44;;;;;;;;;;;;;;2356424
2356652;27;-4;2131;;13,176;-1,952;1039,928;;;;;;;;;;;;;;2356652
2357099;-21;-115;2127;;-10,248;-56,12;1037,976;;;;;;;;;;;;;;2357099
2357437;-8;-87;2130;;-3,904;-42,456;1039,44;;;;;;;;;;;;;;2357437
2357758;-7;-82;2132;;-3,416;-40,016;1040,416;;;;;;;;;;;;;;2357758
2358101;-2;-70;2131;;-0,976;-34,16;1039,928;;;;;;;;;;;;;;2358101
2358335;-5;-71;2127;;-2,44;-34,648;1037,976;;;;;;;;;;;;;;2358335
2358653;-1;-69;2133;;-0,488;-33,672;1040,904;;;;;;;;;;;;;;2358653
2358973;-2;-72;2132;;-0,976;-35,136;1040,416;;;;;;;;;;;;;;2358973
2359236;0;-69;2131;;0;-33,672;1039,928;;;;;;;;;;;;;;2359236
2359554;-1;-71;2132;;-0,488;-34,648;1040,416;;;;;;;;;;;;;;2359554
2360105;-1;-67;2135;;-0,488;-32,696;1041,88;;;;;;;;;;;;;;2360105
2360340;2;-70;2131;;0,976;-34,16;1039,928;;;;;;;;;;;;;;2360340
2360662;-1;-63;2131;;-0,488;-30,744;1039,928;;;;;;;;;;;;;;2360662
2361111;-1;-69;2133;;-0,488;-33,672;1040,904;;;;;;;;;;;;;;2361111
2361452;-2;-69;2130;;-0,976;-33,672;1039,44;;;;;;;;;;;;;;2361452
2361770;-4;-66;2127;;-1,952;-32,208;1037,976;;;;;;;;;;;;;;2361770
2362105;-2;-69;2132;;-0,976;-33,672;1040,416;;;;;;;;;;;;;;2362105
2362423;-4;-70;2130;;-1,952;-34,16;1039,44;;;;;;;;;;;;;;2362423
2362658;-6;-72;2130;;-2,928;-35,136;1039,44;;;;;;;;;;;;;;2362658
2362993;0;-68;2131;;0;-33,184;1039,928;;;;;;;;;;;;;;2362993
2363311;0;-76;2130;;0;-37,088;1039,44;;;;;;;;;;;;;;2363311
2363532;-1;-71;2130;;-0,488;-34,648;1039,44;;;;;;;;;;;;;;2363532
2363785;2;-68;2132;;0,976;-33,184;1040,416;;;;;;;;;;;;;;2363785
2364104;-2;-69;2130;;-0,976;-33,672;1039,44;;;;;;;;;;;;;;2364104
2364427;-3;-72;2131;;-1,464;-35,136;1039,928;;;;;;;;;;;;;;2364427
2364655;-2;-68;2127;;-0,976;-33,184;1037,976;;;;;;;;;;;;;;2364655
2364997;0;-70;2127;;0;-34,16;1037,976;;;;;;;;;;;;;;2364997
2365315;3;-68;2135;;1,464;-33,184;1041,88;;;;;;;;;;;;;;2365315
2365543;-4;-73;2131;;-1,952;-35,624;1039,928;;;;;;;;;;;;;;2365543
2366105;-9;-71;2135;;-4,392;-34,648;1041,88;;;;;;;;;;;;;;2366105
2366443;2;-73;2130;;0,976;-35,624;1039,44;;;;;;;;;;;;;;2366443
2366761;-1;-70;2132;;-0,488;-34,16;1040,416;;;;;;;;;;;;;;2366761
2367103;-3;-71;2132;;-1,464;-34,648;1040,416;;;;;;;;;;;;;;2367103
2367331;-1;-72;2130;;-0,488;-35,136;1039,44;;;;;;;;;;;;;;2367331
2367649;-5;-68;2134;;-2,44;-33,184;1041,392;;;;;;;;;;;;;;2367649
2368112;0;-71;2132;;0;-34,648;1040,416;;;;;;;;;;;;;;2368112
2368434;0;-72;2132;;0;-35,136;1040,416;;;;;;;;;;;;;;2368434
2368757;-8;-72;2130;;-3,904;-35,136;1039,44;;;;;;;;;;;;;;2368757
2369091;2;-65;2132;;0,976;-31,72;1040,416;;;;;;;;;;;;;;2369091
2369329;-3;-68;2129;;-1,464;-33,184;1038,952;;;;;;;;;;;;;;2369329
2369647;-2;-67;2131;;-0,976;-32,696;1039,928;;;;;;;;;;;;;;2369647
2370088;-83;149;2721;;-40,504;72,712;1327,848;;;;;;;;;;;;;;2370088
2370428;-381;309;2325;;-185,928;150,792;1134,6;;;;;;;;;;;;;;2370428
2370761;-114;146;1988;;-55,632;71,248;970,144;;;;;;;;;;;;;;2370761
2371085;63;170;1783;;30,744;82,96;870,104;;;;;;;;;;;;;;2371085
2371428;-44;-362;1878;;-21,472;-176,656;916,464;;;;;;;;;;;;;;2371428
2371656;-323;-1535;1635;;-157,624;-749,08;797,88;;;;;;;;;;;;;;2371656
2371980;-304;-1727;1248;;-148,352;-842,776;609,024;;;;;;;;;;;;;;2371980
2372302;440;-1510;1786;;214,72;-736,88;871,568;;;;;;;;;;;;;;2372302
2372553;957;-1455;1590;;467,016;-710,04;775,92;;;;;;;;;;;;;;2372553
2373084;244;-1608;1389;;119,072;-784,704;677,832;;;;;;;;;;;;;;2373084
2373418;11;-1465;856;;5,368;-714,92;417,728;;;;;;;;;;;;;;2373418
2373654;156;-1318;1579;;76,128;-643,184;770,552;;;;;;;;;;;;;;2373654
2373978;432;-1102;1596;;210,816;-537,776;778,848;;;;;;;;;;;;;;2373978
2374418;3;-1876;1982;;1,464;-915,488;967,216;;;;;;;;;;;;;;2374418
2374762;299;-1073;1421;;145,912;-523,624;693,448;;;;;;;;;;;;;;2374762
2375082;1034;-1444;1743;;504,592;-704,672;850,584;;;;;;;;;;;;;;2375082
2375309;233;-1144;1357;;113,704;-558,272;662,216;;;;;;;;;;;;;;2375309
2375632;1463;-1541;1691;;713,944;-752,008;825,208;;;;;;;;;;;;;;2375632
2376095;921;-791;1983;;449,448;-386,008;967,704;;;;;;;;;;;;;;2376095
2376413;851;-395;1286;;415,288;-192,76;627,568;;;;;;;;;;;;;;2376413
2376736;877;-1784;1621;;427,976;-870,592;791,048;;;;;;;;;;;;;;2376736
2377100;635;-913;1010;;309,88;-445,544;492,88;;;;;;;;;;;;;;2377100
2377418;2500;-1400;1888;;1220;-683,2;921,344;;;;;;;;;;;;;;2377418
2377735;999;-855;1112;;487,512;-417,24;542,656;;;;;;;;;;;;;;2377735
2378092;1943;-661;609;;948,184;-322,568;297,192;;;;;;;;;;;;;;2378092
2378410;1600;-641;1007;;780,8;-312,808;491,416;;;;;;;;;;;;;;2378410
2378955;1133;-312;1253;;552,904;-152,256;611,464;;;;;;;;;;;;;;2378955
2379193;2271;-388;901;;1108,248;-189,344;439,688;;;;;;;;;;;;;;2379193
2379515;1329;-466;834;;648,552;-227,408;406,992;;;;;;;;;;;;;;2379515
2379742;2242;-498;1225;;1094,096;-243,024;597,8;;;;;;;;;;;;;;2379742
2380065;960;-484;649;;468,48;-236,192;316,712;;;;;;;;;;;;;;2380065
2380406;1446;-1060;1117;;705,648;-517,28;545,096;;;;;;;;;;;;;;2380406
2380634;990;-310;647;;483,12;-151,28;315,736;;;;;;;;;;;;;;2380634
2381059;2110;-1152;876;;1029,68;-562,176;427,488;;;;;;;;;;;;;;2381059
2381414;1563;-1218;1114;;762,744;-594,384;543,632;;;;;;;;;;;;;;2381414
2381731;1321;-853;686;;644,648;-416,264;334,768;;;;;;;;;;;;;;2381731
2382057;1916;-1090;1528;;935,008;-531,92;745,664;;;;;;;;;;;;;;2382057
2382394;863;-577;837;;421,144;-281,576;408,456;;;;;;;;;;;;;;2382394
2382629;1068;-1334;1099;;521,184;-650,992;536,312;;;;;;;;;;;;;;2382629
2383053;1420;-1107;1346;;692,96;-540,216;656,848;;;;;;;;;;;;;;2383053
2383284;1838;-1550;868;;896,944;-756,4;423,584;;;;;;;;;;;;;;2383284
2383625;864;-1489;1165;;421,632;-726,632;568,52;;;;;;;;;;;;;;2383625
2383944;1029;-1484;908;;502,152;-724,192;443,104;;;;;;;;;;;;;;2383944
2384172;685;-1184;1112;;334,28;-577,792;542,656;;;;;;;;;;;;;;2384172
2384493;693;-2233;824;;338,184;-1089,704;402,112;;;;;;;;;;;;;;2384493
2385066;-748;-1872;422;;-365,024;-913,536;205,936;;;;;;;;;;;;;;2385066
2385383;-380;-1699;474;;-185,44;-829,112;231,312;;;;;;;;;;;;;;2385383
2385700;160;-2464;389;;78,08;-1202,432;189,832;;;;;;;;;;;;;;2385700
2386057;-117;-1506;1161;;-57,096;-734,928;566,568;;;;;;;;;;;;;;2386057
2386375;-32;-2061;195;;-15,616;-1005,768;95,16;;;;;;;;;;;;;;2386375
2386708;-269;-1876;986;;-131,272;-915,488;481,168;;;;;;;;;;;;;;2386708
2387053;-506;-1832;869;;-246,928;-894,016;424,072;;;;;;;;;;;;;;2387053
2387375;-318;-1660;1253;;-155,184;-810,08;611,464;;;;;;;;;;;;;;2387375
2387607;-202;-1977;674;;-98,576;-964,776;328,912;;;;;;;;;;;;;;2387607
2387930;-65;-2064;1248;;-31,72;-1007,232;609,024;;;;;;;;;;;;;;2387930
2388166;-21;-2303;705;;-10,248;-1123,864;344,04;;;;;;;;;;;;;;2388166
2388499;-160;-1864;777;;-78,08;-909,632;379,176;;;;;;;;;;;;;;2388499
2389029;243;-138;742;;118,584;-67,344;362,096;;;;;;;;;;;;;;2389029
2389264;1315;-24;2106;;641,72;-11,712;1027,728;;;;;;;;;;;;;;2389264
2389492;243;-66;1621;;118,584;-32,208;791,048;;;;;;;;;;;;;;2389492
2389920;-402;-439;2283;;-196,176;-214,232;1114,104;;;;;;;;;;;;;;2389920
2390386;460;-219;2741;;224,48;-106,872;1337,608;;;;;;;;;;;;;;2390386
2390707;259;-378;1403;;126,392;-184,464;684,664;;;;;;;;;;;;;;2390707
2391026;-1648;-1875;2187;;-804,224;-915;1067,256;;;;;;;;;;;;;;2391026
2391254;-655;-879;1597;;-319,64;-428,952;779,336;;;;;;;;;;;;;;2391254
2391650;1023;-1276;740;;499,224;-622,688;361,12;;;;;;;;;;;;;;2391650
2392090;268;-1594;1711;;130,784;-777,872;834,968;;;;;;;;;;;;;;2392090
2392411;170;-1359;1686;;82,96;-663,192;822,768;;;;;;;;;;;;;;2392411
2392751;-96;-1296;1245;;-46,848;-632,448;607,56;;;;;;;;;;;;;;2392751
2393093;27;-1918;1772;;13,176;-935,984;864,736;;;;;;;;;;;;;;2393093
2393411;-251;-1184;1024;;-122,488;-577,792;499,712;;;;;;;;;;;;;;2393411
2393767;-90;-1723;1647;;-43,92;-840,824;803,736;;;;;;;;;;;;;;2393767
2394086;-130;-927;1155;;-63,44;-452,376;563,64;;;;;;;;;;;;;;2394086
2394404;276;-1862;1963;;134,688;-908,656;957,944;;;;;;;;;;;;;;2394404
2394741;159;-933;1254;;77,592;-455,304;611,952;;;;;;;;;;;;;;2394741
2395087;-476;-1872;1277;;-232,288;-913,536;623,176;;;;;;;;;;;;;;2395087
2395404;77;-1364;1417;;37,576;-665,632;691,496;;;;;;;;;;;;;;2395404
2395636;331;-1767;1945;;161,528;-862,296;949,16;;;;;;;;;;;;;;2395636
2396083;-133;-1655;1437;;-64,904;-807,64;701,256;;;;;;;;;;;;;;2396083
2396416;-90;-1776;944;;-43,92;-866,688;460,672;;;;;;;;;;;;;;2396416
2396733;67;-1977;1531;;32,696;-964,776;747,128;;;;;;;;;;;;;;2396733
2397075;43;-776;937;;20,984;-378,688;457,256;;;;;;;;;;;;;;2397075
2397303;117;-1329;1533;;57,096;-648,552;748,104;;;;;;;;;;;;;;2397303
2397621;-205;-1089;960;;-100,04;-531,432;468,48;;;;;;;;;;;;;;2397621
2397944;540;-1828;1726;;263,52;-892,064;842,288;;;;;;;;;;;;;;2397944
2398198;241;-846;737;;117,608;-412,848;359,656;;;;;;;;;;;;;;2398198
2398516;181;-1461;1723;;88,328;-712,968;840,824;;;;;;;;;;;;;;2398516
2399070;-249;-2641;1266;;-121,512;-1288,808;617,808;;;;;;;;;;;;;;2399070
2399306;73;-948;882;;35,624;-462,624;430,416;;;;;;;;;;;;;;2399306
2399623;-363;-1983;1385;;-177,144;-967,704;675,88;;;;;;;;;;;;;;2399623
2400063;189;-2089;1527;;92,232;-1019,432;745,176;;;;;;;;;;;;;;2400063
2400408;255;-769;1109;;124,44;-375,272;541,192;;;;;;;;;;;;;;2400408
2400725;-272;-2409;1168;;-132,736;-1175,592;569,984;;;;;;;;;;;;;;2400725
2401064;57;-2093;1460;;27,816;-1021,384;712,48;;;;;;;;;;;;;;2401064
2401381;179;-1944;699;;87,352;-948,672;341,112;;;;;;;;;;;;;;2401381
2401616;-128;-1647;1406;;-62,464;-803,736;686,128;;;;;;;;;;;;;;2401616
2401951;-57;-1382;910;;-27,816;-674,416;444,08;;;;;;;;;;;;;;2401951
2402272;515;-2149;1513;;251,32;-1048,712;738,344;;;;;;;;;;;;;;2402272
2402734;-114;-1738;1295;;-55,632;-848,144;631,96;;;;;;;;;;;;;;2402734
2403057;97;-1484;923;;47,336;-724,192;450,424;;;;;;;;;;;;;;2403057
2403375;267;-2144;1399;;130,296;-1046,272;682,712;;;;;;;;;;;;;;2403375
2403606;424;-2495;583;;206,912;-1217,56;284,504;;;;;;;;;;;;;;2403606
2403953;-78;-1984;1351;;-38,064;-968,192;659,288;;;;;;;;;;;;;;2403953
2404270;-113;-1195;940;;-55,144;-583,16;458,72;;;;;;;;;;;;;;2404270
2404498;390;-2126;1379;;190,32;-1037,488;672,952;;;;;;;;;;;;;;2404498
2405051;-120;-2000;1244;;-58,56;-976;607,072;;;;;;;;;;;;;;2405051
2405388;-97;-1161;1018;;-47,336;-566,568;496,784;;;;;;;;;;;;;;2405388
2405710;463;-1634;1814;;225,944;-797,392;885,232;;;;;;;;;;;;;;2405710
2406056;34;-1301;1345;;16,592;-634,888;656,36;;;;;;;;;;;;;;2406056
2406283;-20;-1568;1701;;-9,76;-765,184;830,088;;;;;;;;;;;;;;2406283
2406601;-83;-1500;1497;;-40,504;-732;730,536;;;;;;;;;;;;;;2406601
2407064;138;-1146;835;;67,344;-559,248;407,48;;;;;;;;;;;;;;2407064
2407382;-20;-1399;1706;;-9,76;-682,712;832,528;;;;;;;;;;;;;;2407382
2407700;-39;-1137;1423;;-19,032;-554,856;694,424;;;;;;;;;;;;;;2407700
2408038;149;-2248;1203;;72,712;-1097,024;587,064;;;;;;;;;;;;;;2408038
2408273;220;-1070;1310;;107,36;-522,16;639,28;;;;;;;;;;;;;;2408273
2408594;-252;-1976;1391;;-122,976;-964,288;678,808;;;;;;;;;;;;;;2408594
2409034;208;-1786;1548;;101,504;-871,568;755,424;;;;;;;;;;;;;;2409034
2409375;25;-1239;611;;12,2;-604,632;298,168;;;;;;;;;;;;;;2409375
2409712;-94;-1833;831;;-45,872;-894,504;405,528;;;;;;;;;;;;;;2409712
2410036;-133;-2060;716;;-64,904;-1005,28;349,408;;;;;;;;;;;;;;2410036
2410376;-245;-2076;613;;-119,56;-1013,088;299,144;;;;;;;;;;;;;;2410376
2410605;-122;-2048;418;;-59,536;-999,424;203,984;;;;;;;;;;;;;;2410605
2410928;-381;-2090;314;;-185,928;-1019,92;153,232;;;;;;;;;;;;;;2410928
2411251;-215;-2017;295;;-104,92;-984,296;143,96;;;;;;;;;;;;;;2411251
2411501;-514;-2006;112;;-250,832;-978,928;54,656;;;;;;;;;;;;;;2411501
2412032;123;-1553;669;;60,024;-757,864;326,472;;;;;;;;;;;;;;2412032
2412366;113;-1510;1124;;55,144;-736,88;548,512;;;;;;;;;;;;;;2412366
2412601;704;-1189;1508;;343,552;-580,232;735,904;;;;;;;;;;;;;;2412601
2412921;209;-1256;1324;;101,992;-612,928;646,112;;;;;;;;;;;;;;2412921
2413368;681;-1850;932;;332,328;-902,8;454,816;;;;;;;;;;;;;;2413368
2413709;429;-1933;889;;209,352;-943,304;433,832;;;;;;;;;;;;;;2413709
2414033;-115;-2202;787;;-56,12;-1074,576;384,056;;;;;;;;;;;;;;2414033
2414260;-16;-1829;656;;-7,808;-892,552;320,128;;;;;;;;;;;;;;2414260
2414579;-579;-2507;620;;-282,552;-1223,416;302,56;;;;;;;;;;;;;;2414579
2415045;-917;-2391;76;;-447,496;-1166,808;37,088;;;;;;;;;;;;;;2415045
2415361;405;-1981;488;;197,64;-966,728;238,144;;;;;;;;;;;;;;2415361
2415679;-523;-2049;666;;-255,224;-999,912;325,008;;;;;;;;;;;;;;2415679
2416039;-219;-2217;513;;-106,872;-1081,896;250,344;;;;;;;;;;;;;;2416039
2416356;841;-2195;254;;410,408;-1071,16;123,952;;;;;;;;;;;;;;2416356
2416678;1705;-327;-460;;832,04;-159,576;-224,48;;;;;;;;;;;;;;2416678
2417035;1497;1246;215;;730,536;608,048;104,92;;;;;;;;;;;;;;2417035
2417357;-230;1176;83;;-112,24;573,888;40,504;;;;;;;;;;;;;;2417357
2417902;880;2422;-162;;429,44;1181,936;-79,056;;;;;;;;;;;;;;2417902
2418137;958;1840;-2;;467,504;897,92;-0,976;;;;;;;;;;;;;;2418137
2418455;483;2009;225;;235,704;980,392;109,8;;;;;;;;;;;;;;2418455
2418687;265;2359;402;;129,32;1151,192;196,176;;;;;;;;;;;;;;2418687
2419005;733;2093;133;;357,704;1021,384;64,904;;;;;;;;;;;;;;2419005
2419349;766;1519;-181;;373,808;741,272;-88,328;;;;;;;;;;;;;;2419349
2419577;58;1876;-494;;28,304;915,488;-241,072;;;;;;;;;;;;;;2419577
2420002;1244;2190;-310;;607,072;1068,72;-151,28;;;;;;;;;;;;;;2420002
2420357;1032;1066;-273;;503,616;520,208;-133,224;;;;;;;;;;;;;;2420357
2420674;1726;1656;354;;842,288;808,128;172,752;;;;;;;;;;;;;;2420674
2421001;760;1612;-63;;370,88;786,656;-30,744;;;;;;;;;;;;;;2421001
2421232;1827;1443;-236;;891,576;704,184;-115,168;;;;;;;;;;;;;;2421232
2421469;1555;1119;84;;758,84;546,072;40,992;;;;;;;;;;;;;;2421469
2422004;1257;1705;258;;613,416;832,04;125,904;;;;;;;;;;;;;;2422004
2422231;952;1439;191;;464,576;702,232;93,208;;;;;;;;;;;;;;2422231
2422573;1535;1860;376;;749,08;907,68;183,488;;;;;;;;;;;;;;2422573
2422892;1127;1440;113;;549,976;702,72;55,144;;;;;;;;;;;;;;2422892
2423120;1253;1936;166;;611,464;944,768;81,008;;;;;;;;;;;;;;2423120
2423437;1449;1333;-353;;707,112;650,504;-172,264;;;;;;;;;;;;;;2423437
2424010;1544;1208;-378;;753,472;589,504;-184,464;;;;;;;;;;;;;;2424010
2424331;1344;1875;-10;;655,872;915;-4,88;;;;;;;;;;;;;;2424331
2424653;1137;1413;-129;;554,856;689,544;-62,952;;;;;;;;;;;;;;2424653
2425010;1791;1165;168;;874,008;568,52;81,984;;;;;;;;;;;;;;2425010
2425327;1880;1409;-590;;917,44;687,592;-287,92;;;;;;;;;;;;;;2425327
2425660;1094;1513;-184;;533,872;738,344;-89,792;;;;;;;;;;;;;;2425660
2426004;1698;1256;-298;;828,624;612,928;-145,424;;;;;;;;;;;;;;2426004
2426322;1394;1372;-149;;680,272;669,536;-72,712;;;;;;;;;;;;;;2426322
2426659;1249;1900;-463;;609,512;927,2;-225,944;;;;;;;;;;;;;;2426659
2427001;1354;1223;-488;;660,752;596,824;-238,144;;;;;;;;;;;;;;2427001
2427322;1580;1817;-191;;771,04;886,696;-93,208;;;;;;;;;;;;;;2427322
2427550;1058;1170;-184;;516,304;570,96;-89,792;;;;;;;;;;;;;;2427550
2427974;787;1987;-98;;384,056;969,656;-47,824;;;;;;;;;;;;;;2427974
2428213;756;1405;-302;;368,928;685,64;-147,376;;;;;;;;;;;;;;2428213
2428441;1225;1782;-517;;597,8;869,616;-252,296;;;;;;;;;;;;;;2428441
2428865;1013;1486;-428;;494,344;725,168;-208,864;;;;;;;;;;;;;;2428865
2429332;1209;1475;-189;;589,992;719,8;-92,232;;;;;;;;;;;;;;2429332
2429649;1160;1985;-365;;566,08;968,68;-178,12;;;;;;;;;;;;;;2429649
2429972;882;1508;-64;;430,416;735,904;-31,232;;;;;;;;;;;;;;2429972
2430200;1461;1668;-398;;712,968;813,984;-194,224;;;;;;;;;;;;;;2430200
2430435;998;1992;45;;487,024;972,096;21,96;;;;;;;;;;;;;;2430435
2430859;1224;1782;-160;;597,312;869,616;-78,08;;;;;;;;;;;;;;2430859
2431087;766;1668;154;;373,808;813,984;75,152;;;;;;;;;;;;;;2431087
2431427;929;1914;-183;;453,352;934,032;-89,304;;;;;;;;;;;;;;2431427
2431986;690;2077;-178;;336,72;1013,576;-86,864;;;;;;;;;;;;;;2431986
2432302;428;1884;37;;208,864;919,392;18,056;;;;;;;;;;;;;;2432302
2432643;1064;2046;-199;;519,232;998,448;-97,112;;;;;;;;;;;;;;2432643
2432981;641;1917;-109;;312,808;935,496;-53,192;;;;;;;;;;;;;;2432981
2433299;722;2001;-250;;352,336;976,488;-122;;;;;;;;;;;;;;2433299
2433654;685;1737;97;;334,28;847,656;47,336;;;;;;;;;;;;;;2433654
2433973;828;2072;-223;;404,064;1011,136;-108,824;;;;;;;;;;;;;;2433973
2434295;477;1766;-225;;232,776;861,808;-109,8;;;;;;;;;;;;;;2434295
2434628;1143;2143;-321;;557,784;1045,784;-156,648;;;;;;;;;;;;;;2434628
2434970;699;1335;-238;;341,112;651,48;-116,144;;;;;;;;;;;;;;2434970
2435287;645;1940;-254;;314,76;946,72;-123,952;;;;;;;;;;;;;;2435287
2435519;186;1637;-100;;90,768;798,856;-48,8;;;;;;;;;;;;;;2435519
2435971;1009;1931;790;;492,392;942,328;385,52;;;;;;;;;;;;;;2435971
2436304;829;1971;44;;404,552;961,848;21,472;;;;;;;;;;;;;;2436304
2436622;304;2226;535;;148,352;1086,288;261,08;;;;;;;;;;;;;;2436622
2436971;549;1933;-246;;267,912;943,304;-120,048;;;;;;;;;;;;;;2436971
2437198;945;1903;-90;;461,16;928,664;-43,92;;;;;;;;;;;;;;2437198
2437516;835;1535;-238;;407,48;749,08;-116,144;;;;;;;;;;;;;;2437516
2437835;1363;2145;-395;;665,144;1046,76;-192,76;;;;;;;;;;;;;;2437835
2438090;822;1743;-230;;401,136;850,584;-112,24;;;;;;;;;;;;;;2438090
2438407;1042;1864;-458;;508,496;909,632;-223,504;;;;;;;;;;;;;;2438407
2438953;924;1733;-271;;450,912;845,704;-132,248;;;;;;;;;;;;;;2438953
2439188;446;2255;-155;;217,648;1100,44;-75,64;;;;;;;;;;;;;;2439188
2439509;547;1858;-281;;266,936;906,704;-137,128;;;;;;;;;;;;;;2439509
2439954;1040;2012;-199;;507,52;981,856;-97,112;;;;;;;;;;;;;;2439954
2440295;1286;2160;-277;;627,568;1054,08;-135,176;;;;;;;;;;;;;;2440295
2440613;861;1849;-28;;420,168;902,312;-13,664;;;;;;;;;;;;;;2440613
2440948;1001;2039;-224;;488,488;995,032;-109,312;;;;;;;;;;;;;;2440948
2441270;1021;1726;-126;;498,248;842,288;-61,488;;;;;;;;;;;;;;2441270
2441505;851;1799;-282;;415,288;877,912;-137,616;;;;;;;;;;;;;;2441505
2441840;965;1967;-376;;470,92;959,896;-183,488;;;;;;;;;;;;;;2441840
2442162;547;1899;-282;;266,936;926,712;-137,616;;;;;;;;;;;;;;2442162
2442624;392;1759;149;;191,296;858,392;72,712;;;;;;;;;;;;;;2442624
2442954;583;2042;-57;;284,504;996,496;-27,816;;;;;;;;;;;;;;2442954
2443272;485;1938;-93;;236,68;945,744;-45,384;;;;;;;;;;;;;;2443272
2443500;340;2083;-30;;165,92;1016,504;-14,64;;;;;;;;;;;;;;2443500
2443857;55;1875;52;;26,84;915;25,376;;;;;;;;;;;;;;2443857
2444175;330;1801;-59;;161,04;878,888;-28,792;;;;;;;;;;;;;;2444175
2444403;436;2021;-87;;212,768;986,248;-42,456;;;;;;;;;;;;;;2444403
2444959;329;2002;-83;;160,552;976,976;-40,504;;;;;;;;;;;;;;2444959
2445293;268;1941;47;;130,784;947,208;22,936;;;;;;;;;;;;;;2445293
2445610;437;1992;-5;;213,256;972,096;-2,44;;;;;;;;;;;;;;2445610
2445953;407;2065;26;;198,616;1007,72;12,688;;;;;;;;;;;;;;2445953
2446180;584;2023;5;;284,992;987,224;2,44;;;;;;;;;;;;;;2446180
2446506;495;2234;65;;241,56;1090,192;31,72;;;;;;;;;;;;;;2446506
2446969;296;1888;121;;144,448;921,344;59,048;;;;;;;;;;;;;;2446969
2447286;156;2160;153;;76,128;1054,08;74,664;;;;;;;;;;;;;;2447286
2447608;256;1901;103;;124,928;927,688;50,264;;;;;;;;;;;;;;2447608
2447946;210;2152;-15;;102,48;1050,176;-7,32;;;;;;;;;;;;;;2447946
2448182;629;1689;-65;;306,952;824,232;-31,72;;;;;;;;;;;;;;2448182
